web-scraper-order,web-scraper-start-url,product_name,price,spec_columns,spec_values
1678103440-4444,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,Yes
1678103440-4445,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,4.2s
1678103440-4446,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,77 kmph
1678103440-4447,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,Mid Mount Motor
1678103440-4448,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,LFP
1678103440-4449,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,3.8 Kwh
1678103440-4450,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,Yes
1678103440-4451,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,107 km/charge
1678103440-4452,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,Hydraulic Telescopic
1678103440-4453,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,Dual shocker
1678103440-4454,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,Drum
1678103440-4455,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,Drum
1678103440-4456,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,"Front :-304.8 mm,Rear :-304.8 mm"
1678103440-4457,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,Alloy
1678103440-4458,https://www.bikedekho.com/ampere/primus/specifications,Ampere Primus,Rs.1.10 Lakh*,,Tubeless
1678103443-4459,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Motor Power (w),
1678103443-4460,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Starting,
1678103443-4461,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",USB Charging Port,
1678103443-4462,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Speedometer,
1678103443-4463,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Central Locking,
1678103443-4464,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Additional Features Of Variant,
1678103443-4465,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Seat Type,
1678103443-4466,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Underseat storage,
1678103443-4467,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Charging Point,
1678103443-4468,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Gradeability,
1678103443-4469,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Speedometer,
1678103443-4470,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Pass Switch,
1678103443-4471,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Central Locking,
1678103443-4472,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Additional Features,
1678103443-4473,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Body Type,
1678103443-4474,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Boot Space,
1678103443-4475,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Ground Clearance,
1678103443-4476,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Load Carrying Capacity,
1678103443-4477,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Additional Storage,
1678103443-4478,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Headlight,
1678103443-4479,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Tail Light,
1678103443-4480,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Turn Signal Lamp,
1678103443-4481,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Low Battery Indicator,
1678103443-4482,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Top Speed,
1678103443-4483,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Motor Type,
1678103443-4484,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Drive Type,
1678103443-4485,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Battery Type,
1678103443-4486,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Battery Capacity,
1678103443-4487,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Claimed Range,
1678103443-4488,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Suspension Front,
1678103443-4489,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Suspension Rear,
1678103443-4490,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Brakes Front,
1678103443-4491,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Brakes Rear,
1678103443-4492,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Tyre Size,
1678103443-4493,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Wheel Size,
1678103443-4494,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Wheels Type,
1678103443-4495,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",Tubeless Tyre,
1678103443-4496,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,250
1678103443-4497,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,"Remote Start,Push Button Start"
1678103443-4498,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Yes
1678103443-4499,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Digital
1678103443-4500,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Yes
1678103443-4501,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,"CHAGRER- 10AMP, DETACHABLE BATTERY"
1678103443-4502,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Single
1678103443-4503,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Yes
1678103443-4504,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Yes
1678103443-4505,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,10°
1678103443-4506,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Digital
1678103443-4507,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Yes
1678103443-4508,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Yes
1678103443-4509,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,"CHAGRER- 10AMP, DETACHABLE BATTERY"
1678103443-4510,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Electric Bikes
1678103443-4511,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Yes
1678103443-4512,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,160 mm
1678103443-4513,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,150 kg
1678103443-4514,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Yes
1678103443-4515,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,LED`
1678103443-4516,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,LED
1678103443-4517,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,LED
1678103443-4518,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Yes
1678103443-4519,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,40 kmph
1678103443-4520,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,BLDC
1678103443-4521,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Hub Motor
1678103443-4522,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Lithium Ion
1678103443-4523,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,60 V / 28 Ah
1678103443-4524,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,100 km/charge
1678103443-4525,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,TELESCOPIC
1678103443-4526,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,SPRING WITH 5 TIMES ADJUSTABLE
1678103443-4527,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Disc
1678103443-4528,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Disc
1678103443-4529,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,"Front :-100/90 - 10	Rear :-100/90 10"
1678103443-4530,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,"Front :-254 mm,Rear :-254 mm"
1678103443-4531,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,ALLOY
1678103443-4532,https://www.bikedekho.com/kinetic-green/zoom/specifications,Kinetic Green Zoom,"Rs.75,100 - 82,500*",,Tubeless
1678103445-4533,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Continuous Power,
1678103445-4534,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Motor Power (w),
1678103445-4535,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Range (Sport Mode),
1678103445-4536,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Starting,
1678103445-4537,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Instrument Console,
1678103445-4538,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Roadside Assistance,
1678103445-4539,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Anti Theft Alarm,
1678103445-4540,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Speedometer,
1678103445-4541,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Tripmeter,
1678103445-4542,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Central Locking,
1678103445-4543,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Additional Features Of Variant,
1678103445-4544,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Seat Type,
1678103445-4545,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Body Graphics,
1678103445-4546,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Passenger Footrest,
1678103445-4547,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Charging Point,
1678103445-4548,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Gradeability,
1678103445-4549,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Speedometer,
1678103445-4550,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Tripmeter,
1678103445-4551,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Pass Switch,
1678103445-4552,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Central Locking,
1678103445-4553,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",EBS,
1678103445-4554,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Additional Features,
1678103445-4555,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Passenger Footrest,
1678103445-4556,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Body Type,
1678103445-4557,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Body Graphics,
1678103445-4558,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Boot Space,
1678103445-4559,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Width,
1678103445-4560,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Length,
1678103445-4561,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Height,
1678103445-4562,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Saddle Height,
1678103445-4563,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Ground Clearance,
1678103445-4564,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Load Carrying Capacity,
1678103445-4565,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Headlight,
1678103445-4566,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Tail Light,
1678103445-4567,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Turn Signal Lamp,
1678103445-4568,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",DRLs,
1678103445-4569,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",LED Tail Lights,
1678103445-4570,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Low Battery Indicator,
1678103445-4571,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Top Speed,
1678103445-4572,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Motor Type,
1678103445-4573,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Continious Power,
1678103445-4574,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Drive Type,
1678103445-4575,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Battery Type,
1678103445-4576,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Battery Capacity,
1678103445-4577,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Battery Warranty,
1678103445-4578,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Motor Warranty,
1678103445-4579,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Transmission,
1678103445-4580,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Claimed Range,
1678103445-4581,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Suspension Front,
1678103445-4582,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Suspension Rear,
1678103445-4583,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Brakes Front,
1678103445-4584,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Brakes Rear,
1678103445-4585,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Tyre Size,
1678103445-4586,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Wheel Size,
1678103445-4587,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Wheels Type,
1678103445-4588,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",Tubeless Tyre,
1678103445-4589,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",,1000 W
1678103445-4590,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",,2500
1678103445-4591,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",,88 km/charge
1678103445-4592,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",,"Remote Start,Push Button Start"
1678103445-4593,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",,Digital
1678103445-4594,https://www.bikedekho.com/okinawa/praisepro/specifications,Okinawa PraisePro,"Rs.99,645*",,Yes
